Year,Series,Province,County,Municipality,Units,GeoCode,Value
2022,Forest area as a proportion of total area,,Añana (county),,PT,Añana (county),47.6
2016,Forest area as a proportion of total area,,Añana (county),,PT,Añana (county),47.4
2019,Forest area as a proportion of total area,,Añana (county),,PT,Añana (county),47.6
2010,Forest area as a proportion of total area,,Añana (county),,PT,Añana (county),47.8
2021,Forest area as a proportion of total area,,Arabako Errioxa / Rioja Alavesa,,PT,Arabako Errioxa / Rioja Alavesa,12.5
2022,Forest area as a proportion of total area,,Arabako Errioxa / Rioja Alavesa,,PT,Arabako Errioxa / Rioja Alavesa,12.5
2010,Forest area as a proportion of total area,,Arabako Errioxa / Rioja Alavesa,,PT,Arabako Errioxa / Rioja Alavesa,12.2
2020,Forest area as a proportion of total area,,Arabako Errioxa / Rioja Alavesa,,PT,Arabako Errioxa / Rioja Alavesa,12.5
2019,Forest area as a proportion of total area,,Arabako Errioxa / Rioja Alavesa,,PT,Arabako Errioxa / Rioja Alavesa,12.5
2016,Forest area as a proportion of total area,,Arabako Errioxa / Rioja Alavesa,,PT,Arabako Errioxa / Rioja Alavesa,12.4
2018,Forest area as a proportion of total area,,Arabako Errioxa / Rioja Alavesa,,PT,Arabako Errioxa / Rioja Alavesa,12.4
2010,Forest area as a proportion of total area,,Arabako Kantaurialdea / Cantábrica Alavesa,,PT,Arabako Kantaurialdea / Cantábrica Alavesa,58.7
2018,Forest area as a proportion of total area,,Arabako Kantaurialdea / Cantábrica Alavesa,,PT,Arabako Kantaurialdea / Cantábrica Alavesa,59.1
2021,Forest area as a proportion of total area,,Arabako Kantaurialdea / Cantábrica Alavesa,,PT,Arabako Kantaurialdea / Cantábrica Alavesa,59.4
2020,Forest area as a proportion of total area,,Arabako Kantaurialdea / Cantábrica Alavesa,,PT,Arabako Kantaurialdea / Cantábrica Alavesa,59.4
2016,Forest area as a proportion of total area,,Arabako Kantaurialdea / Cantábrica Alavesa,,PT,Arabako Kantaurialdea / Cantábrica Alavesa,59.0
2019,Forest area as a proportion of total area,,Arabako Kantaurialdea / Cantábrica Alavesa,,PT,Arabako Kantaurialdea / Cantábrica Alavesa,59.1
2022,Forest area as a proportion of total area,,Arabako Kantaurialdea / Cantábrica Alavesa,,PT,Arabako Kantaurialdea / Cantábrica Alavesa,59.6
2022,Forest area as a proportion of total area,,Arabako Lautada / Llanada Alavesa,,PT,Arabako Lautada / Llanada Alavesa,36.2
2018,Forest area as a proportion of total area,,Arabako Lautada / Llanada Alavesa,,PT,Arabako Lautada / Llanada Alavesa,36.0
2010,Forest area as a proportion of total area,,Arabako Lautada / Llanada Alavesa,,PT,Arabako Lautada / Llanada Alavesa,36.1
2016,Forest area as a proportion of total area,,Arabako Lautada / Llanada Alavesa,,PT,Arabako Lautada / Llanada Alavesa,36.0
2019,Forest area as a proportion of total area,,Arabako Lautada / Llanada Alavesa,,PT,Arabako Lautada / Llanada Alavesa,36.2
2020,Forest area as a proportion of total area,,Arabako Lautada / Llanada Alavesa,,PT,Arabako Lautada / Llanada Alavesa,36.2
2021,Forest area as a proportion of total area,,Arabako Lautada / Llanada Alavesa,,PT,Arabako Lautada / Llanada Alavesa,36.2
2020,Forest area as a proportion of total area,,Arabako Mendialdea / Montaña Alavesa,,PT,Arabako Mendialdea / Montaña Alavesa,61.8
2010,Forest area as a proportion of total area,,Arabako Mendialdea / Montaña Alavesa,,PT,Arabako Mendialdea / Montaña Alavesa,60.9
2018,Forest area as a proportion of total area,,Arabako Mendialdea / Montaña Alavesa,,PT,Arabako Mendialdea / Montaña Alavesa,61.4
2016,Forest area as a proportion of total area,,Arabako Mendialdea / Montaña Alavesa,,PT,Arabako Mendialdea / Montaña Alavesa,61.4
2019,Forest area as a proportion of total area,,Arabako Mendialdea / Montaña Alavesa,,PT,Arabako Mendialdea / Montaña Alavesa,61.6
2022,Forest area as a proportion of total area,,Arabako Mendialdea / Montaña Alavesa,,PT,Arabako Mendialdea / Montaña Alavesa,61.8
2021,Forest area as a proportion of total area,,Arabako Mendialdea / Montaña Alavesa,,PT,Arabako Mendialdea / Montaña Alavesa,61.8
2010,Forest area as a proportion of total area,,Arratia Nerbioi / Arratia-Nervión,,PT,Arratia Nerbioi / Arratia-Nervión,69.1
2019,Forest area as a proportion of total area,,Arratia Nerbioi / Arratia-Nervión,,PT,Arratia Nerbioi / Arratia-Nervión,68.6
2016,Forest area as a proportion of total area,,Arratia Nerbioi / Arratia-Nervión,,PT,Arratia Nerbioi / Arratia-Nervión,69.7
2021,Forest area as a proportion of total area,,Arratia Nerbioi / Arratia-Nervión,,PT,Arratia Nerbioi / Arratia-Nervión,69.5
2022,Forest area as a proportion of total area,,Arratia Nerbioi / Arratia-Nervión,,PT,Arratia Nerbioi / Arratia-Nervión,69.5
2018,Forest area as a proportion of total area,,Arratia Nerbioi / Arratia-Nervión,,PT,Arratia Nerbioi / Arratia-Nervión,68.3
2020,Forest area as a proportion of total area,,Arratia Nerbioi / Arratia-Nervión,,PT,Arratia Nerbioi / Arratia-Nervión,69.1
2019,Forest area as a proportion of total area,,Bidasoa Beherea / Bajo Bidasoa,,PT,Bidasoa Beherea / Bajo Bidasoa,46.8
2021,Forest area as a proportion of total area,,Bidasoa Beherea / Bajo Bidasoa,,PT,Bidasoa Beherea / Bajo Bidasoa,46.7
2020,Forest area as a proportion of total area,,Bidasoa Beherea / Bajo Bidasoa,,PT,Bidasoa Beherea / Bajo Bidasoa,46.7
2016,Forest area as a proportion of total area,,Bidasoa Beherea / Bajo Bidasoa,,PT,Bidasoa Beherea / Bajo Bidasoa,46.1
2022,Forest area as a proportion of total area,,Bidasoa Beherea / Bajo Bidasoa,,PT,Bidasoa Beherea / Bajo Bidasoa,46.7
2018,Forest area as a proportion of total area,,Bidasoa Beherea / Bajo Bidasoa,,PT,Bidasoa Beherea / Bajo Bidasoa,46.0
2010,Forest area as a proportion of total area,,Bidasoa Beherea / Bajo Bidasoa,,PT,Bidasoa Beherea / Bajo Bidasoa,45.7
2018,Forest area as a proportion of total area,,Bilbo Handia / Gran Bilbao,,PT,Bilbo Handia / Gran Bilbao,35.5
2019,Forest area as a proportion of total area,,Bilbo Handia / Gran Bilbao,,PT,Bilbo Handia / Gran Bilbao,35.7
2022,Forest area as a proportion of total area,,Bilbo Handia / Gran Bilbao,,PT,Bilbo Handia / Gran Bilbao,36.4
2016,Forest area as a proportion of total area,,Bilbo Handia / Gran Bilbao,,PT,Bilbo Handia / Gran Bilbao,35.7
2020,Forest area as a proportion of total area,,Bilbo Handia / Gran Bilbao,,PT,Bilbo Handia / Gran Bilbao,36.3
2021,Forest area as a proportion of total area,,Bilbo Handia / Gran Bilbao,,PT,Bilbo Handia / Gran Bilbao,36.4
2010,Forest area as a proportion of total area,,Bilbo Handia / Gran Bilbao,,PT,Bilbo Handia / Gran Bilbao,35.6
2010,Forest area as a proportion of total area,,Debabarrena / Bajo Deba,,PT,Debabarrena / Bajo Deba,66.3
2016,Forest area as a proportion of total area,,Debabarrena / Bajo Deba,,PT,Debabarrena / Bajo Deba,65.6
2018,Forest area as a proportion of total area,,Debabarrena / Bajo Deba,,PT,Debabarrena / Bajo Deba,63.6
2019,Forest area as a proportion of total area,,Debabarrena / Bajo Deba,,PT,Debabarrena / Bajo Deba,64.1
2020,Forest area as a proportion of total area,,Debabarrena / Bajo Deba,,PT,Debabarrena / Bajo Deba,64.3
2021,Forest area as a proportion of total area,,Debabarrena / Bajo Deba,,PT,Debabarrena / Bajo Deba,64.6
2022,Forest area as a proportion of total area,,Debabarrena / Bajo Deba,,PT,Debabarrena / Bajo Deba,64.7
2022,Forest area as a proportion of total area,,Debagoiena / Alto Deba,,PT,Debagoiena / Alto Deba,69.3
2020,Forest area as a proportion of total area,,Debagoiena / Alto Deba,,PT,Debagoiena / Alto Deba,69.2
2021,Forest area as a proportion of total area,,Debagoiena / Alto Deba,,PT,Debagoiena / Alto Deba,69.3
2016,Forest area as a proportion of total area,,Debagoiena / Alto Deba,,PT,Debagoiena / Alto Deba,70.8
2019,Forest area as a proportion of total area,,Debagoiena / Alto Deba,,PT,Debagoiena / Alto Deba,69.1
2010,Forest area as a proportion of total area,,Debagoiena / Alto Deba,,PT,Debagoiena / Alto Deba,70.5
2018,Forest area as a proportion of total area,,Debagoiena / Alto Deba,,PT,Debagoiena / Alto Deba,69.0
2020,Forest area as a proportion of total area,,Donostialdea,,PT,Donostialdea,50.8
2018,Forest area as a proportion of total area,,Donostialdea,,PT,Donostialdea,50.4
2022,Forest area as a proportion of total area,,Donostialdea,,PT,Donostialdea,50.8
2019,Forest area as a proportion of total area,,Donostialdea,,PT,Donostialdea,51.0
2021,Forest area as a proportion of total area,,Donostialdea,,PT,Donostialdea,50.8
2016,Forest area as a proportion of total area,,Donostialdea,,PT,Donostialdea,51.2
2010,Forest area as a proportion of total area,,Donostialdea,,PT,Donostialdea,51.0
2010,Forest area as a proportion of total area,,Durangaldea / Duranguesado,,PT,Durangaldea / Duranguesado,64.7
2016,Forest area as a proportion of total area,,Durangaldea / Duranguesado,,PT,Durangaldea / Duranguesado,64.2
2018,Forest area as a proportion of total area,,Durangaldea / Duranguesado,,PT,Durangaldea / Duranguesado,62.0
2022,Forest area as a proportion of total area,,Durangaldea / Duranguesado,,PT,Durangaldea / Duranguesado,62.9
2020,Forest area as a proportion of total area,,Durangaldea / Duranguesado,,PT,Durangaldea / Duranguesado,62.7
2019,Forest area as a proportion of total area,,Durangaldea / Duranguesado,,PT,Durangaldea / Duranguesado,62.1
2021,Forest area as a proportion of total area,,Durangaldea / Duranguesado,,PT,Durangaldea / Duranguesado,62.8
2019,Forest area as a proportion of total area,,Enkartazioak / Encartaciones,,PT,Enkartazioak / Encartaciones,57.8
2021,Forest area as a proportion of total area,,Enkartazioak / Encartaciones,,PT,Enkartazioak / Encartaciones,58.4
2010,Forest area as a proportion of total area,,Enkartazioak / Encartaciones,,PT,Enkartazioak / Encartaciones,58.1
2020,Forest area as a proportion of total area,,Enkartazioak / Encartaciones,,PT,Enkartazioak / Encartaciones,58.2
2018,Forest area as a proportion of total area,,Enkartazioak / Encartaciones,,PT,Enkartazioak / Encartaciones,57.3
2016,Forest area as a proportion of total area,,Enkartazioak / Encartaciones,,PT,Enkartazioak / Encartaciones,58.1
2022,Forest area as a proportion of total area,,Enkartazioak / Encartaciones,,PT,Enkartazioak / Encartaciones,58.4
2010,Forest area as a proportion of total area,,Gernika-Bermeo,,PT,Gernika-Bermeo,67.7
2020,Forest area as a proportion of total area,,Gernika-Bermeo,,PT,Gernika-Bermeo,69.5
2021,Forest area as a proportion of total area,,Gernika-Bermeo,,PT,Gernika-Bermeo,69.6
2022,Forest area as a proportion of total area,,Gernika-Bermeo,,PT,Gernika-Bermeo,69.6
2018,Forest area as a proportion of total area,,Gernika-Bermeo,,PT,Gernika-Bermeo,69.0
2019,Forest area as a proportion of total area,,Gernika-Bermeo,,PT,Gernika-Bermeo,69.2
2016,Forest area as a proportion of total area,,Gernika-Bermeo,,PT,Gernika-Bermeo,70.4
2020,Forest area as a proportion of total area,,Goierri,,PT,Goierri,70.4
2022,Forest area as a proportion of total area,,Goierri,,PT,Goierri,70.6
2019,Forest area as a proportion of total area,,Goierri,,PT,Goierri,70.3
2021,Forest area as a proportion of total area,,Goierri,,PT,Goierri,70.5
2010,Forest area as a proportion of total area,,Goierri,,PT,Goierri,72.1
2018,Forest area as a proportion of total area,,Goierri,,PT,Goierri,70.2
2016,Forest area as a proportion of total area,,Goierri,,PT,Goierri,71.6
2010,Forest area as a proportion of total area,,Gorbeialdea / Estribaciones del Gorbea,,PT,Gorbeialdea / Estribaciones del Gorbea,61.0
2019,Forest area as a proportion of total area,,Gorbeialdea / Estribaciones del Gorbea,,PT,Gorbeialdea / Estribaciones del Gorbea,61.4
2021,Forest area as a proportion of total area,,Gorbeialdea / Estribaciones del Gorbea,,PT,Gorbeialdea / Estribaciones del Gorbea,61.4
2016,Forest area as a proportion of total area,,Gorbeialdea / Estribaciones del Gorbea,,PT,Gorbeialdea / Estribaciones del Gorbea,61.4
2018,Forest area as a proportion of total area,,Gorbeialdea / Estribaciones del Gorbea,,PT,Gorbeialdea / Estribaciones del Gorbea,61.3
2022,Forest area as a proportion of total area,,Gorbeialdea / Estribaciones del Gorbea,,PT,Gorbeialdea / Estribaciones del Gorbea,61.5
2020,Forest area as a proportion of total area,,Gorbeialdea / Estribaciones del Gorbea,,PT,Gorbeialdea / Estribaciones del Gorbea,61.4
2022,Forest area as a proportion of total area,,Markina-Ondarroa,,PT,Markina-Ondarroa,76.0
2020,Forest area as a proportion of total area,,Markina-Ondarroa,,PT,Markina-Ondarroa,75.3
2019,Forest area as a proportion of total area,,Markina-Ondarroa,,PT,Markina-Ondarroa,74.9
2016,Forest area as a proportion of total area,,Markina-Ondarroa,,PT,Markina-Ondarroa,76.1
2021,Forest area as a proportion of total area,,Markina-Ondarroa,,PT,Markina-Ondarroa,75.8
2010,Forest area as a proportion of total area,,Markina-Ondarroa,,PT,Markina-Ondarroa,76.3
2018,Forest area as a proportion of total area,,Markina-Ondarroa,,PT,Markina-Ondarroa,74.6
2021,Forest area as a proportion of total area,,Plentzia-Mungia,,PT,Plentzia-Mungia,51.4
2019,Forest area as a proportion of total area,,Plentzia-Mungia,,PT,Plentzia-Mungia,49.7
2020,Forest area as a proportion of total area,,Plentzia-Mungia,,PT,Plentzia-Mungia,51.2
2022,Forest area as a proportion of total area,,Plentzia-Mungia,,PT,Plentzia-Mungia,51.4
2016,Forest area as a proportion of total area,,Plentzia-Mungia,,PT,Plentzia-Mungia,49.6
2018,Forest area as a proportion of total area,,Plentzia-Mungia,,PT,Plentzia-Mungia,49.0
2010,Forest area as a proportion of total area,,Plentzia-Mungia,,PT,Plentzia-Mungia,50.3
2021,Forest area as a proportion of total area,,Tolosaldea,,PT,Tolosaldea,64.5
2022,Forest area as a proportion of total area,,Tolosaldea,,PT,Tolosaldea,64.6
2020,Forest area as a proportion of total area,,Tolosaldea,,PT,Tolosaldea,64.5
2018,Forest area as a proportion of total area,,Tolosaldea,,PT,Tolosaldea,64.3
2016,Forest area as a proportion of total area,,Tolosaldea,,PT,Tolosaldea,65.8
2019,Forest area as a proportion of total area,,Tolosaldea,,PT,Tolosaldea,64.5
2010,Forest area as a proportion of total area,,Tolosaldea,,PT,Tolosaldea,66.1
2021,Forest area as a proportion of total area,,Urola Kosta,,PT,Urola Kosta,55.1
2016,Forest area as a proportion of total area,,Urola Kosta,,PT,Urola Kosta,56.0
2018,Forest area as a proportion of total area,,Urola Kosta,,PT,Urola Kosta,54.3
2020,Forest area as a proportion of total area,,Urola Kosta,,PT,Urola Kosta,55.0
2022,Forest area as a proportion of total area,,Urola Kosta,,PT,Urola Kosta,55.1
2019,Forest area as a proportion of total area,,Urola Kosta,,PT,Urola Kosta,54.8
2010,Forest area as a proportion of total area,,Urola Kosta,,PT,Urola Kosta,55.8
2019,Forest area as a proportion of total area,Araba/Álava,,,PT,Araba/Álava,46.7
2022,Forest area as a proportion of total area,Araba/Álava,,,PT,Araba/Álava,46.8
2016,Forest area as a proportion of total area,Araba/Álava,,,PT,Araba/Álava,46.5
2018,Forest area as a proportion of total area,Araba/Álava,,,PT,Araba/Álava,46.5
2020,Forest area as a proportion of total area,Araba/Álava,,,PT,Araba/Álava,46.7
2021,Forest area as a proportion of total area,Araba/Álava,,,PT,Araba/Álava,46.8
2010,Forest area as a proportion of total area,Araba/Álava,,,PT,Araba/Álava,46.4
2010,Forest area as a proportion of total area,Bizkaia,,,PT,Bizkaia,59.4
2022,Forest area as a proportion of total area,Bizkaia,,,PT,Bizkaia,59.7
2016,Forest area as a proportion of total area,Bizkaia,,,PT,Bizkaia,59.7
2020,Forest area as a proportion of total area,Bizkaia,,,PT,Bizkaia,59.5
2018,Forest area as a proportion of total area,Bizkaia,,,PT,Bizkaia,58.6
2019,Forest area as a proportion of total area,Bizkaia,,,PT,Bizkaia,58.9
2021,Forest area as a proportion of total area,Bizkaia,,,PT,Bizkaia,59.6
2022,Forest area as a proportion of total area,Gipuzkoa,,,PT,Gipuzkoa,61.6
2018,Forest area as a proportion of total area,Gipuzkoa,,,PT,Gipuzkoa,61.1
2016,Forest area as a proportion of total area,Gipuzkoa,,,PT,Gipuzkoa,62.6
2019,Forest area as a proportion of total area,Gipuzkoa,,,PT,Gipuzkoa,61.5
2020,Forest area as a proportion of total area,Gipuzkoa,,,PT,Gipuzkoa,61.5
2021,Forest area as a proportion of total area,Gipuzkoa,,,PT,Gipuzkoa,61.6
2010,Forest area as a proportion of total area,Gipuzkoa,,,PT,Gipuzkoa,62.8
